,rexp_cat092,annual_use_value
4919,0.0,21.143004728432647
543,0.0,21.113980744637782
9302,0.0,21.1101108801318
445,0.0,21.067542370565995
7046,0.0,21.053997844795056
7394,0.0,21.04045331902412
8991,0.0,21.034648522265147
4834,0.0,20.997884809458316
8270,0.0,20.970795757916445
3757,0.0,20.89920326455578
8533,0.0,20.877919009772878
9489,0.0,20.835903337993646
2146,0.0,20.816001177677165
4864,0.0,20.800521719653236
8146,1905.7394,20.777302532617348
5406,0.0,20.72699429403958
8469,0.0,20.587679171824227
9020,0.0,20.56832984929432
416,0.0,20.53737093324646
7778,0.0,20.529631204234498
7890,0.0,20.49369674810752
7219,0.0,20.39805581103111
8896,0.0,20.38451128526017
6744,0.0,20.347747572453347
3185,0.0,20.312918791899502
9349,0.0,20.258740688815756
9918,0.0,20.256805756562763
9862,0.0,20.239391366285847
1909,0.0,20.18908312770808
5638,0.0,20.14955522596841
690,0.0,20.142644753636297
6054,0.0,20.127165295612368
3498,7088.026,20.100076244070497
3026,0.0,20.092336515058534
9305,0.0,20.08846665055255
4074,0.0,20.065247463516656
7850,0.0,20.03622347972179
2501,0.0,19.991720037903
4395,0.0,19.949151528337197
7997,0.0,19.89884328975943
4913,0.0,19.7556583030381
3861,0.0,19.64343223236462
5157,0.0,19.615375714696253
7337,0.0,19.577644535762925
2315,0.0,19.56603494224498
8496,0.0,19.548620551968057
9850,0.0,19.542815755209087
5032,0.0,19.504117110149267
687,0.0,19.446069142559537
1337,0.0,19.388021174969808
1648,0.0,19.34932252990999
538,4585.446,19.32803827512709
4678,0.0,19.321846491917515
5751,0.0,19.262250578525393
9065,0.0,19.233226594730528
1422,0.0,19.097781337021157
2179,0.0,19.097781337021157
4757,0.0,19.084236811250218
1603,0.0,19.055212827455357
9650,0.0,19.0029696566246
8007,0.0,18.997164859865627
4100,0.0,18.962336079311786
9243,0.0,18.92170250199898
2513,0.0,18.915897705240003
520,0.0,18.912027840734023
9582,0.0,18.86171960215626
4532,0.0,18.850110008638314
7569,0.0,18.792062041048577
8330,0.0,18.77271271851867
6051,0.0,18.75391623377533
2662,0.0,18.73981887021782
5790,0.0,18.64307225756827
9011,0.0,18.63339759630332
3812,0.0,18.528911254641805
7824,0.0,18.522000782309693
2124,0.0,18.40701052270337
6832,0.0,18.401205725944397
9728,0.0,18.343157758354668
975,0.0,18.339287893848685
8603,0.0,18.26576046823503
6596,0.0,18.2502810102111
5558,0.0,18.244199794558842
5441,0.0,18.230931687681192
7330,0.0,18.22706182317521
3246,0.0,18.188363178115388
5435,0.0,18.187202218763595
4117,0.0,18.16901385558548
1757,0.0,18.151875884201843
3999,0.0,18.114448766051133
4679,0.0,18.091616565465838
5021,0.0,18.08719386317329
9889,0.0,18.08194190420088
3996,0.0,18.052917920406017
8657,0.0,18.052917920406017
5451,0.0,18.03356859787611
4802,0.0,18.006479546334234
5911,0.0,18.00067474957526
9648,0.0,17.992935020563294
5993,0.0,17.979390494792362
1842,0.0,17.97745556253937
1071,0.0,17.967780901274416
2675,0.0,17.952301443250484
9430,0.0,17.89812334016674
8565,0.0,17.894253475660758
4419,0.0,17.886513746648795
6547,0.0,17.876839085383835
2512,2742.8235,17.84005602325448
4217,0.0,17.823490238979943
3147,0.0,17.8207260500471
8214,0.0,17.805246592023174
2806,0.0,17.80137672751719
1117,0.0,17.78009247273429
3134,0.0,17.76267808245737
9144,0.0,17.7355890309155
8873,0.0,17.70849997937362
9088,0.0,17.70158950704151
470,0.0,17.6698013343138
3329,0.0,17.65045201178389
3413,0.0,17.631102689253982
6870,0.0,17.58853417968818
2843,0.0,17.585769990755335
7629,0.0,17.5846643151822
9718,0.0,17.542095805616395
1302,0.0,17.53048621209845
8417,0.0,17.518876618580503
5345,0.0,17.505332092809567
7419,0.0,17.48625918917294
851,664.50244,17.484047838026665
5336,0.0,17.478243041267692
6420,0.0,17.46856838000274
7979,0.0,17.468568380002736
8209,0.0,17.466633447749746
9241,0.0,17.41439027691899
2310,0.0,17.41439027691899
1829,0.0,17.26540049343868
4796,0.0,17.2615306289327
268,0.0,17.259595696679707
4888,0.0,17.259595696679707
2917,0.0,17.240246374149798
3822,0.0,17.22283198387288
1134,0.0,17.20541759359596
8316,0.0,17.186068271066052
6172,0.0,17.18219840656007
3009,0.0,17.18026347430708
3002,0.0,17.116410709958377
5235,0.0,17.1106059131994
5587,0.0,17.09125659066949
1594,0.0,17.0463661624001
8630,0.0,17.00805450379088
7381,0.0,16.959681197466104
2234,0.0,16.950006536201148
4192,0.0,16.926787349165256
8432,4400.869,16.888088704105435
3803,0.0,16.866804449322537
9795,0.0,16.86099965256356
7340,0.0,16.853259923551597
3966,0.0,16.84828438347248
4865,0.0,16.845520194539635
7044,0.0,16.83391060102169
3368,0.0,16.828105804262716
8004,0.0,16.824512358650022
961,0.0,16.779732497937943
7064,0.0,16.762318107661024
5653,0.0,16.729424259360176
1170,0.0,16.71781466584223
3036,0.0,16.69846534331232
2022,440.3593,16.628807782204646
7151,549.3976,16.597848866156788
64,907.526,16.570759814614913
8160,0.0,16.543670763073038
601,0.0,16.52819130504911
8391,0.0,16.50690705026621
5262,0.0,16.504972118013217
2576,0.0,16.49529745674826
5233,0.0,16.437249489158535
8150,0.0,16.40822550536367
7214,0.0,16.381136453821796
3625,0.0,16.37256746812998
2291,0.0,16.37146179255684
2689,0.0,16.36952686030385
7257,0.0,16.33082821524403
1677,0.0,16.323088486232066
5922,0.0,16.321153553979077
4047,0.0,16.25343092512439
9495,0.0,16.25343092512439
4112,0.0,16.25343092512439
4564,0.0,16.21473228006457
4388,0.0,16.187643228522695
1505,0.0,16.14507471895689
2090,0.0,16.13733498994493
7517,0.0,16.10250620939109
4023,0.0,16.1005712771381
9588,0.0,16.09283154812614
2754,0.0,16.083156886861182
9805,0.0,16.077628508995495
4059,0.0,16.058002767572297
8085,0.0,16.056067835319308
6072,0.0,16.032848648283416
3607,0.0,16.025108919271453
8418,0.0,16.00188973223556
2528,0.0,15.97867054519967
5787,0.0,15.978670545199666
1017,0.0,15.947711629151813
5709,0.0,15.928362306621901
3460,0.0,15.90514311958601
5868,1371.3721,15.84903008424927
5373,0.0,15.837420490731324
673,0.0,15.827745829466371
116,0.0,15.78904718440655
993,0.0,15.750348539346732
6685,0.0,15.748413607093738
7086,0.0,15.701975233021955
996,0.0,15.68649577499803
8231,0.0,15.684947829195636
3819,0.0,15.682625910492042
9666,0.0,15.609098484878388
4950,0.0,15.595553959107452
7351,0.0,15.58781423009549
6333,0.0,15.566529975312585
1036,0.0,15.549115585035667
3908,0.0,15.508482007722856
1771,0.0,15.50267721096388
8487,0.0,15.479458023927991
7386,0.0,15.399572963768792
7119,0.0,15.386581275784422
2114,0.0,15.384369924638147
7457,0.0,15.303379188905812
6171,0.0,15.26661547609898
87,0.0,15.253070950328041
4956,0.0,15.247266153569072
6415,0.0,15.208567508509251
2259,0.0,15.165998998943447
6788,0.0,15.13117021838961
629,0.0,15.115690760365682
9848,2631.1414,15.098276370088763
7533,0.0,15.086666776570818
2031,0.0,15.076992115305863
2316,0.0,15.073122250799882
8981,0.0,15.065382521787917
9783,0.0,15.034423605740061
5222,0.0,15.024748944475107
1580,0.0,15.007334554198186
8062,0.0,14.891238619018727
2995,0.0,14.871889296488817
2069,0.0,14.85640983846489
5366,0.0,14.83706051593498
1968,0.0,14.777077616092258
2426,0.0,14.757728293562348
6597,0.0,14.724834445261502
9497,0.0,14.684200867948691
1543,0.0,14.62808783261195
8883,0.0,14.616478239094002
6443,0.0,14.60873851008204
8917,0.0,14.593259052058112
7466,0.0,14.562852973796826
264,0.0,14.554560406998293
5088,0.0,14.528577031029556
8368,0.0,14.524430747630289
9106,0.0,14.521666558697447
6774,0.0,14.467764874506981
6633,0.0,14.433046661510458
9826,0.0,14.403635691264995
7609,0.0,14.380416504229103
6731,0.0,14.37654663972312
8768,0.0,14.372676775217139
4295,0.0,14.328173333398347
5026,0.0,14.31462880762741
6871,0.0,14.287539756085534
3299,0.0,14.275930162567589
1737,0.0,14.241101382013749
457,0.0,14.22175205948384
6399,0.0,14.173378753159065
2852,0.0,14.163704091894111
5740,0.0,14.163704091894111
7236,0.0,14.163704091894111
4055,0.0,14.144354769364202
9205,0.0,14.14048490485822
1032,0.0,14.095981463039427
4282,0.0,14.051478021220632
9841,0.0,14.04760815671465
9562,0.0,13.977950595606975
8300,0.0,13.950861544065102
7885,0.0,13.9508615440651
6694,0.0,13.919902628017246
7508,0.0,13.912162899005281
8455,0.0,13.89281357647537
5132,0.0,13.877334118451442
7814,0.0,13.87346425394546
3552,0.0,13.83476560888564
8058,0.0,13.83089574437966
5121,0.0,13.815416286355731
6486,0.0,13.796066963825822
4467,0.0,13.7147998092002
120,0.0,13.660621706116451
7068,0.0,13.641272383586541
9203,0.0,13.632979816788007
9160,0.0,13.583224415996812
9107,0.0,13.554200432201947
6159,0.0,13.546460703189984
8281,0.0,13.494217532359224
2271,0.0,13.474868209829316
4084,0.0,13.469063413070343
8057,0.0,13.451649022793424
2562,0.0,13.428429835757532
7297,0.0,13.428429835757532
8153,0.0,13.416820242239584
2800,0.0,13.401340784215659
3926,0.0,13.36457707140883
6615,0.0,13.362642139155838
9041,0.0,13.339422952119946
8116,0.0,13.315650927297487
6142,0.0,13.312333900578071
4306,0.0,13.281374984530215
5483,0.0,13.240741407217405
2388,0.0,13.240354420766806
6327,0.0,13.234936610458432
3763,0.0,13.13818999780888
9605,0.0,13.12132844531853
3715,0.0,13.118840675278971
3947,0.0,13.070080382503598
6807,3325.883,13.05692284318326
9571,440.3593,13.05692284318326
9570,0.0,13.053052978677279
2500,490.49335,13.044207574092177
5312,0.0,13.033703656147368
8594,0.0,13.029833791641387
1160,0.0,13.022923319309275
6001,0.0,13.002744740099512
5202,0.0,12.989200214328577
3108,0.0,12.983395417569602
3907,0.0,12.96017623053371
3578,0.0,12.935022111244825
802,0.0,12.867299482390143
683,0.0,12.847950159860233
4445,0.0,12.834792620539893
366,0.0,12.832470701836305
2741,0.0,12.828877256223606
8262,0.0,12.82473097282434
4794,0.0,12.818926176065368
971,0.0,12.797641921282468
8695,0.0,12.795706989029476
8279,0.0,12.789902192270503
705,0.0,12.712504902150863
5454,0.0,12.712504902150862
5559,0.0,12.712504902150862
1588,0.0,12.673806257091043
312,0.0,12.666066528079078
6777,1578.6848,12.656391866814124
7825,0.0,12.638977476537203
4159,0.0,12.63123774752524
147,0.0,12.615758289501313
6817,0.0,12.574295455508647
4578,0.0,12.557710321911582
3753,0.0,12.538360999381673
649,0.0,12.538360999381672
3527,0.0,12.538360999381672
4598,0.0,12.513483298986074
4152,0.0,12.462898641515023
3634,0.0,12.402915741672302
7341,0.0,12.391306148154355
4357,0.0,12.387436283648373
3937,0.0,12.366539015316071
1141,0.0,12.364217096612482
5498,0.0,12.364217096612482
142,0.0,12.350672570841546
9493,0.0,12.348737638588554
5353,0.0,12.345420611869141
9487,0.0,12.344867774082573
5304,0.0,12.344867774082573
2644,0.0,12.321648587046681
7017,0.0,12.315843790287706
7529,0.0,12.313908858034717
9601,0.0,12.302299264516769
5516,0.0,12.277145145227887
6844,0.0,12.197812922855254
1976,0.0,12.190073193843293
8064,0.0,12.184268397084319
4323,0.0,12.170723871313383
4940,0.0,12.159501264246035
8841,0.0,12.151374548783473
9141,0.0,12.136447928546113
2461,0.0,12.133960158506554
4182,0.0,12.132025226253562
3373,0.0,12.132025226253562
6680,0.0,12.132025226253562
4693,0.0,12.118480700482625
2594,0.0,12.093326581193743
2853,0.0,12.075912190916824
489,0.0,12.058497800639904
4244,0.0,12.002384765303164
5601,0.0,12.000449833050173
5077,0.0,11.996579968544191
1764,0.0,11.996579968544191
7412,0.0,11.977230646014283
6033,0.0,11.957881323484372
8746,0.0,11.957881323484372
8457,0.0,11.930792271942499
6,0.0,11.93023943415593
1995,0.0,11.919182678424551
3289,0.0,11.919182678424551
5900,0.0,11.911442949412589
2056,0.0,11.841785388304913
2626,0.0,11.834045659292947
2773,0.0,11.826228532990864
6412,0.0,11.822436065775003
1131,0.0,11.806956607751074
1354,0.0,11.804634689047486
6005,0.0,11.772127827197236
163,2640.5215,11.748908640161345
4429,0.0,11.748908640161345
4290,0.0,11.737299046643399
8026,0.0,11.725689453125453
4762,0.0,11.700535333836571
503,0.0,11.68809648363877
8164,0.0,11.683120943559652
9525,0.0,11.667641485535723
1370,0.0,11.657966824270767
9079,0.0,11.632812704981884
2075,0.0,11.609593517945992
917,0.0,11.609593517945992
5382,0.0,11.609593517945992
7791,0.0,11.609593517945992
3248,0.0,11.602406626720597
5622,0.0,11.597983924428046
7870,0.0,11.54767568585028
1728,0.0,11.536066092332335
1826,0.0,11.522521566561398
9298,0.0,11.508977040790462
6643,0.0,11.501237311778498
8163,0.0,11.500076352426701
5846,0.0,11.48769278600756
9552,453.763,11.48575785375457
1381,0.0,11.466408531224658
6181,0.0,11.464473598971667
5410,0.0,11.454798937706713
8377,0.0,11.452864005453721
2556,881.72577,11.447059208694748
8419,0.0,11.446285235793551
6906,0.0,11.435449615176802
5418,0.0,11.419970157152875
6343,0.0,11.416100292646894
8812,0.0,11.410571914781205
1607,0.0,11.406425631381937
4839,440.3593,11.396750970116983
2297,0.0,11.381271512093056
6902,0.0,11.381271512093054
2246,0.0,11.377401647587073
849,0.0,11.3503125960452
1922,0.0,11.319353679997343
5512,0.0,11.311613950985379
8926,0.0,11.307744086479397
3257,0.0,11.289942709751879
8636,0.0,11.269045441419577
6425,0.0,11.23808652537172
4291,0.0,11.210997473829847
7754,0.0,11.19551801580592
3848,0.0,11.195518015805918
7683,0.0,11.193583083552928
4220,0.0,11.145209777228153
9292,0.0,11.125860454698245
4239,0.0,11.094901538650387
7227,0.0,11.08522687738543
6641,0.0,11.062007690349539
3048,0.0,10.994285061494855
1488,0.0,10.986545332482892
4069,0.0,10.951716551929053
7099,0.0,10.945911755170082
9768,0.0,10.94397682291709
8553,0.0,10.943976822917088
5053,0.0,10.92659781425851
6921,0.0,10.913017906869234
4692,0.0,10.893668584339322
9445,0.0,10.88786378758035
2935,0.0,10.874319261809413
4209,0.0,10.839490481255575
322,0.0,10.835620616749594
6332,0.0,10.835620616749592
9857,0.0,10.80853156520772
7385,0.0,10.804661700701738
5592,0.0,10.796921971689773
3611,0.0,10.785312378171827
7437,0.0,10.762093191135936
1158,0.0,10.758223326629954
4594,0.0,10.758223326629954
6134,0.0,10.700175359040223
3746,0.0,10.700175359040221
8903,0.0,10.620566717774308
8207,0.0,10.611168475402637
9801,0.0,10.607298610896656
5495,0.0,10.603428746390673
7156,0.0,10.587949288366746
6781,0.0,10.568599965836837
2288,0.0,10.549250643306927
6934,0.0,10.510551998247104
4857,0.0,10.487332811211212
728,0.0,10.47959308219925
2911,0.0,10.437024572633447
407,0.0,10.417675250103539
8295,0.0,10.373171808284745
8440,0.0,10.366261335952633
2337,0.0,10.32479850195997
2446,0.0,10.318993705200995
7758,0.0,10.297709450418095
4224,0.0,10.293839585912114
9362,0.0,10.282229992394168
2169,0.0,10.259010805358274
1011,0.0,10.241596415081357
758,1671.9901,10.235791618322382
5465,0.0,10.216442295792474
881,0.0,10.200962837768547
6031,0.0,10.193223108756582
5020,0.0,10.177743650732655
484,0.0,10.175808718479663
5070,0.0,10.156459395949751
631,0.0,10.11582581863694
7357,0.0,10.100346360613013
9689,0.0,10.100346360613013
1044,0.0,10.067452512312167
5542,0.0,10.05390798654123
7632,0.0,10.048103189782257
9213,0.0,10.040639879663578
7263,0.0,10.036770015157595
3705,0.0,10.030688799505338
2809,0.0,10.003599747963465
2345,0.0,9.988120289939538
7928,0.0,9.984250425433554
5762,0.0,9.980380560927573
3378,0.0,9.965177521796928
4807,1144.9342,9.964901102903644
4585,0.0,9.964901102903644
8346,0.0,9.941681915867752
5172,0.0,9.926202457843823
1786,0.0,9.926202457843823
6862,0.0,9.926202457843823
7193,0.0,9.926202457843823
2615,0.0,9.914592864325877
3544,0.0,9.906853135313913
1927,0.0,9.89911340630195
1434,0.0,9.866219558001102
4216,0.0,9.864284625748112
8952,0.0,9.86041476124213
1562,0.0,9.848805167724183
6551,0.0,9.846870235471194
2814,0.0,9.833325709700256
9357,0.0,9.829455845194275
6192,0.0,9.829455845194275
3243,0.0,9.829455845194273
1541,0.0,9.813976387170346
3224,0.0,9.801813955865832
4144,0.0,9.795014051091034
8234,0.0,9.790757200134454
3304,0.0,9.783017471122488
5591,0.0,9.779147606616508
2398,0.0,9.750123622821642
6330,0.0,9.74818869056865
7047,0.0,9.694010587484904
600,0.0,9.690140722978922
6684,0.0,9.670791400449012
9867,0.0,9.663051671437048
4808,0.0,9.651442077919102
6028,0.0,9.643702348907139
3167,0.0,9.635962619895174
834,0.0,9.616613297365266
9897,0.0,9.597263974835354
602,0.0,9.597263974835352
8907,0.0,9.581784516811426
6511,0.0,9.574044787799462
7624,0.0,9.558565329775535
2048,0.0,9.550272762977
9789,0.0,9.506322158944776
1940,0.0,9.488907768667858
9575,0.0,9.481168039655895
9125,0.0,9.477298175149912
219,0.0,9.45407898811402
2158,0.0,9.453875311034759
2308,0.0,9.442469394596076
6592,0.0,9.438599530090093
3582,0.0,9.425884260999007
8941,0.0,9.423120072066165
1418,0.0,9.41344541080121
1135,0.0,9.411510478548218
151,0.0,9.403770749536253
5128,0.0,9.394096088271297
4770,0.0,9.37861663024737
2577,0.0,9.372811833488397
7676,0.0,9.368941968982416
5376,0.0,9.361202239970451
530,0.0,9.345722781946524
2356,0.0,9.324438527163624
2451,0.0,9.287674814356794
1660,0.0,9.287674814356794
1100,0.0,9.278000153091838
5195,0.0,9.276175788396161
6353,0.0,9.270260424079876
5203,0.0,9.253620006704152
588,0.0,9.248976169296975
7621,0.0,9.245106304790992
450,0.0,9.241236440285011
5016,778.31323,9.22559113092511
5539,1895.5444,9.190928201707244
6460,0.0,9.156099421153407
6050,0.0,9.130945301864523
574,0.0,9.117400776093586
8566,0.0,9.113530911587604
4737,0.0,9.109661047081623
5291,0.0,9.082571995539748
8697,0.0,9.074832266527785
1003,0.0,9.070962402021802
7554,0.0,9.06515760526283
2044,0.0,9.055482943997875
432,0.0,9.051613079491894
7899,0.0,9.045808282732919
6442,0.0,9.036133621467965
4506,0.0,9.032263756961981
2304,0.0,9.024524027950017
9745,0.0,9.016784298938054
5108,0.0,9.016784298938054
5358,0.0,9.012914434432073
3647,0.0,8.993565111902162
4877,0.0,8.991077341862603
2603,947.7722,8.987760315143188
8752,0.0,8.985825382890198
8139,0.0,8.978085653878233
5131,0.0,8.972557276012546
3282,0.0,8.954866466842343
2950,0.0,8.952931534589352
2049,0.0,8.945191805577387
4438,0.0,8.939387008818414
3157,0.0,8.939387008818414
3530,0.0,8.935517144312431
7464,0.0,8.923907550794487
9948,0.0,8.920037686288504
6963,0.0,8.920037686288504
8733,0.0,8.916167821782523
6729,0.0,8.904558228264577
5816,0.0,8.897647755932464
3082,0.0,8.896818499252612
443,0.0,8.885208905734668
8959,0.0,8.881339041228685
2834,0.0,8.875534244469712
9597,0.0,8.86972944771074
431,0.0,8.842640396168864
5938,0.0,8.824839019441349
6270,0.0,8.823291073638954
2173,0.0,8.807811615615027
2027,0.0,8.803941751109045
5573,0.0,8.730027339044788
7864,0.0,8.707195138459495
428,0.0,8.69558554494155
7195,0.0,8.672919195692225
9852,0.0,8.664626628893691
8940,0.0,8.662691696640701
6440,0.0,8.633667712845835
8704,0.0,8.629797848339853
6295,0.0,8.625927983833872
4700,0.0,8.61818825482191
5385,0.0,8.610448525809945
6894,0.0,8.606578661303962
7183,0.0,8.60270879679798
2107,0.0,8.597180418932293
9663,0.0,8.571749880750126
2421,0.0,8.552400558220215
9299,0.0,8.547425018141094
1390,0.0,8.542725896955261
3638,0.0,8.54272589695526
1721,0.0,8.513701913160396
8819,0.0,8.513701913160395
2074,0.0,8.50402725189544
1900,0.0,8.498222455136467
9609,1447.4979,8.494352590630486
9256,0.0,8.494352590630486
9870,316.64017,8.492417658377494
8707,0.0,8.486612861618521
5611,0.0,8.483295834899108
8252,0.0,8.475003268100574
6854,0.0,8.475003268100574
9442,0.0,8.447914216558699
2285,0.0,8.432434758534772
5637,7045.749,8.411150503751871
2237,0.0,8.382126519957007
5013,0.0,8.37549246651818
1299,0.0,8.358907332921115
7057,0.0,8.358907332921115
3196,0.0,8.355037468415134
703,0.0,8.339558010391206
3130,0.0,8.335688145885223
7672,0.0,8.324078552367277
1295,0.0,8.30859909434335
7222,0.0,8.300859365331386
4841,0.0,8.29118470406643
6311,0.0,8.289249771813438
1994,0.0,8.282062880588043
4777,0.0,8.281510042801475
2212,0.0,8.271835381536519
6747,0.0,8.26990044928353
5019,0.0,8.269900449283528
6693,0.0,8.247455235148832
3604,0.0,8.242811397741654
2348,0.0,8.238941533235673
8671,0.0,8.223462075211744
8765,0.0,8.206047684934825
9335,0.0,8.204112752681835
